date,spread_obs,fair_value,mispricing,n_train,mispricing_mean_roll,mispricing_std_roll,mispricing_z,position,next_date,calendar_days_to_next,rolldown_change_1d,spread_change_1d,market_move_change_1d,spread_change_1d_bps,rolldown_change_1d_bps,market_move_change_1d_bps,position_lag1,gross_pnl,carry_rolldown_pnl,market_move_pnl,turnover,transaction_cost,net_pnl,equity_gross,equity_net,carry_rolldown_equity,market_move_equity,running_max,drawdown,fwd_1y1y,fwd_5y5y,spread_from_forward_file,pvalue_coint,coint_stat,alpha,beta,resid_std,half_life_days,cointegration_regime,cointegrated_5pct,cointegrated_5pct_smooth
2017-02-22,1.169116770934675,1.509141435733641,0.340024664798966,756,-0.5619327267026254,0.6192806407013883,1.4564598539364115,1.0,2017-02-23,1.0,0.0024788388229168,0.0001183454687581,-0.0023604933541587,0.0118345468758107,0.2478838822916884,-0.2360493354158777,1.0,118.3454687581076,2478.8388229168845,-2360.493354158777,0.0,0.0,118.3454687581076,2784797.702173387,2599797.702173387,-440526.5428886694,3225324.245062057,2660070.147705316,-60272.44553192891,9.66835268687447,10.659663246094686,0.9913105592202154,0.08285999640190911,-3.1277715152416476,1.1881449262818564,0.9902977143695157,0.2836933818396036,9.200631378488763,weak,False,False
2017-02-23,1.2573407839264077,1.3680132311978497,0.1106724472714419,756,-0.5519113938122125,0.6133097733067939,1.0803412401390389,1.0,2017-02-24,1.0,0.0016195823945519,0.0882240129917326,0.0866044305971807,8.822401299173265,0.1619582394551955,8.66044305971807,1.0,88224.01299173266,1619.582394551955,86604.43059718069,0.0,0.0,88224.01299173266,2873021.71516512,2688021.71516512,-438906.9604941175,3311928.6756592374,2688021.71516512,0.0,9.46110974990062,10.54430229726746,1.0831925473668402,0.08285999640190911,-3.1277715152416476,1.1881449262818564,0.9902977143695157,0.2836933818396036,9.200631378488763,weak,False,False
2017-02-24,1.2546084381807052,1.452162994046769,0.1975545558660638,756,-0.5429706017702514,0.6064151230747209,1.2211521933714533,1.0,2017-03-01,5.0,0.00216166909739,-0.0027323457457024,-0.0048940148430924,-0.2732345745702469,0.2161669097390017,-0.4894014843092487,1.0,-2732.345745702469,2161.6690973900177,-4894.014843092486,0.0,0.0,-2732.345745702469,2870289.3694194173,2685289.3694194173,-436745.2913967274,3307034.660816145,2688021.71516512,-2732.345745702274,9.553350295366304,10.629559584816262,1.0762092894499578,0.08285999640190911,-3.1277715152416476,1.1881449262818564,0.9902977143695157,0.2836933818396036,9.200631378488763,weak,False,False
2017-03-01,1.3131152232179095,1.3577654656166307,0.0446502423987211,756,-0.5327304595709729,0.5969342381213483,0.967243399853906,1.0,2017-03-02,1.0,0.0079696071072064,0.0585067850372043,0.0505371779299979,5.85067850372043,0.79696071072064,5.05371779299979,1.0,58506.7850372043,7969.6071072064,50537.1779299979,0.0,0.0,58506.7850372043,2928796.154456621,2743796.154456621,-428775.684289521,3357571.838746143,2743796.154456621,0.0,9.4909298102243,10.569128326107924,1.0781985158836225,0.010574351299004515,-3.8798055249243575,1.38138209219199,0.972896338232458,0.27781978851593736,7.558710983299759,moderate,True,False
2017-03-02,1.4758005069394944,1.46463536049434,-0.0111651464451543,756,-0.5231577408091874,0.5866448818360942,0.872747057404792,1.0,2017-03-03,1.0,0.0040919605542413,0.1626852837215848,0.1585933231673435,16.268528372158485,0.4091960554241325,15.859332316734353,1.0,162685.28372158486,4091.960554241325,158593.32316734354,0.0,0.0,162685.28372158486,3091481.4381782063,2906481.4381782063,-424683.7237352797,3516165.1619134867,2906481.4381782063,0.0,9.56440768985396,10.762385226346916,1.1979775364929548,0.010574351299004515,-3.8798055249243575,1.38138209219199,0.972896338232458,0.27781978851593736,7.558710983299759,moderate,True,False
2017-03-03,1.4244105205397428,1.451249641827102,0.0268391212873593,756,-0.5133925079593786,0.5744296019239602,0.9404662075863054,1.0,2017-03-06,3.0,0.0025979186214062,-0.0513899863997515,-0.0539879050211578,-5.138998639975156,0.2597918621406236,-5.39879050211578,1.0,-51389.98639975157,2597.9186214062365,-53987.9050211578,0.0,0.0,-51389.98639975157,3040091.4517784547,2855091.4517784547,-422085.80511387344,3462177.256892329,2906481.4381782063,-51389.98639975162,9.445263864529906,10.662666666805,1.2174028022750925,0.010574351299004515,-3.8798055249243575,1.38138209219199,0.972896338232458,0.27781978851593736,7.558710983299759,moderate,True,False
2017-03-06,1.4508652418417043,1.4635675732462146,0.0127023314045102,756,-0.5025963257318714,0.5586359931057213,0.9224229435550564,1.0,2017-03-07,1.0,0.0059674858309701,0.0264547213019614,0.0204872354709912,2.645472130196147,0.5967485830970176,2.0487235470991294,1.0,26454.721301961472,5967.485830970176,20487.23547099129,0.0,0.0,26454.721301961472,3066546.1730804164,2881546.1730804164,-416118.3192829033,3482664.49236332,2906481.4381782063,-24935.26509778993,9.349188466527725,10.640112563273796,1.2909240967460711,0.010574351299004515,-3.8798055249243575,1.38138209219199,0.972896338232458,0.27781978851593736,7.558710983299759,moderate,True,False
2017-03-07,1.4978864947204027,1.4677124484128423,-0.0301740463075601,756,-0.4935138009796836,0.5481954037030393,0.8452091198544915,1.0,2017-03-08,1.0,0.0031333356291796,0.0470212528786984,0.0438879172495187,4.7021252878698405,0.3133335629179612,4.388791724951879,1.0,47021.2528786984,3133.335629179612,43887.9172495188,0.0,0.0,47021.2528786984,3113567.425959115,2928567.425959115,-412984.98365372367,3526552.409612839,2928567.425959115,0.0,9.42120856415607,10.633229454228266,1.2120208900721965,0.010574351299004515,-3.8798055249243575,1.38138209219199,0.972896338232458,0.27781978851593736,7.558710983299759,moderate,True,False
2017-03-08,1.535257510648803,1.4601708298745169,-0.075086680774286,756,-0.4856180067548859,0.5403965762301588,0.7596852830646944,1.0,2017-03-09,1.0,0.0026242921812738,0.0373710159284002,0.0347467237471263,3.73710159284002,0.2624292181273802,3.47467237471264,1.0,37371.0159284002,2624.292181273802,34746.723747126394,0.0,0.0,37371.0159284002,3150938.441887515,2965938.441887515,-410360.69147244986,3561299.1333599654,2965938.441887515,0.0,9.509677797344064,10.76339391730965,1.2537161199655866,0.10413907007553935,-3.0260651397256693,1.7628036017645852,0.9388327291878678,0.2601856476166753,9.78730525458335,none,False,False
2017-03-09,1.5517139118056171,1.4531939876776758,-0.0985199241279413,756,-0.4808586115472217,0.5387003262244284,0.7097428176792935,1.0,2017-03-10,1.0,0.0020011542187106,0.0164564011568142,0.0144552469381036,1.6456401156814238,0.200115421871061,1.4455246938103627,1.0,16456.401156814238,2001.1542187106104,14455.246938103628,0.0,0.0,16456.401156814238,3167394.843044329,2982394.843044329,-408359.53725373925,3575754.380298069,2982394.843044329,0.0,9.628401343388404,10.843526633869384,1.2151252904809784,0.10413907007553935,-3.0260651397256693,1.7628036017645852,0.9388327291878678,0.2601856476166753,9.78730525458335,none,False,False
2017-03-10,1.6777709601754722,1.5402853107825756,-0.1374856493928966,756,-0.4758959870072959,0.5364255302882787,0.6308617291808153,1.0,2017-03-13,3.0,0.0011503948791578,0.1260570483698551,0.1249066534906973,12.60570483698551,0.1150394879157801,12.49066534906973,1.0,126057.0483698551,1150.3948791578011,124906.6534906973,0.0,0.0,126057.0483698551,3293451.8914141846,3108451.8914141846,-407209.1423745814,3700661.033788767,3108451.8914141846,0.0,9.34849504689168,10.677707249922385,1.3292122030307034,0.10413907007553935,-3.0260651397256693,1.7628036017645852,0.9388327291878678,0.2601856476166753,9.78730525458335,none,False,False
2017-03-13,1.7046021527280075,1.6304765394654075,-0.0741256132626,756,-0.4708101171047221,0.5335148516365992,0.743530386502383,1.0,2017-03-14,1.0,0.006570636935077,0.0268311925525353,0.0202605556174582,2.68311925525353,0.657063693507709,2.026055561745821,1.0,26831.1925525353,6570.63693507709,20260.55561745821,0.0,0.0,26831.1925525353,3320283.08396672,3135283.08396672,-400638.50543950434,3720921.589406225,3135283.08396672,0.0,9.284979825833696,10.645889888393478,1.3609100625597836,0.10413907007553935,-3.0260651397256693,1.7628036017645852,0.9388327291878678,0.2601856476166753,9.78730525458335,none,False,False
2017-03-14,1.732479403706666,1.5713568665671418,-0.1611225371395241,756,-0.4649543565405523,0.5297097970062659,0.573581650024559,1.0,2017-03-15,1.0,0.0025692185785963,0.0278772509786584,0.025308032400062,2.787725097865845,0.2569218578596377,2.5308032400062075,1.0,27877.25097865845,2569.218578596377,25308.032400062075,0.0,0.0,27877.25097865845,3348160.3349453784,3163160.3349453784,-398069.286860908,3746229.621806287,3163160.3349453784,0.0,9.436546480848772,10.795220239992776,1.358673759144004,0.10413907007553935,-3.0260651397256693,1.7628036017645852,0.9388327291878678,0.2601856476166753,9.78730525458335,none,False,False
2017-03-15,1.7966068698620496,1.31613294397405,-0.4804739258879997,756,-0.459112245106553,0.5248688329449384,-0.0406990841151501,0.0,2017-03-16,1.0,0.0037438310650941,0.0641274661553836,0.0603836350902895,6.412746615538367,0.3743831065094127,6.0383635090289545,1.0,64127.46615538367,3743.831065094128,60383.63509028954,1.0,5000.0,59127.46615538367,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.300524685735102,10.644621988494652,1.3440973027595504,0.051203364868648224,-3.3264361392103825,1.955911556036384,0.9215793812299229,0.2565896285342163,9.007740768766535,weak,False,False
2017-03-16,1.6235682195479215,1.2914097998087075,-0.332158419739214,756,-0.4535438730113474,0.5170807270928443,0.2347514554537595,0.0,2017-03-17,1.0,0.0078547887622164,-0.1730386503141281,-0.1808934390763446,-17.303865031412812,0.7854788762216458,-18.089343907634458,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.373259655913046,10.644722542957252,1.2714628870442066,0.051203364868648224,-3.3264361392103825,1.955911556036384,0.9215793812299229,0.2565896285342163,9.007740768766535,weak,False,False
2017-03-17,1.5988817774120747,1.3350687418278682,-0.2638130355842065,756,-0.4465763029423438,0.5066945901066628,0.360697096291603,0.0,2017-03-20,3.0,0.0018931294115454,-0.0246864421358468,-0.0265795715473922,-2.468644213584681,0.1893129411545402,-2.657957154739221,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.376067953782671,10.67386957538996,1.297801621607288,0.051203364868648224,-3.3264361392103825,1.955911556036384,0.9215793812299229,0.2565896285342163,9.007740768766535,weak,False,False
2017-03-20,1.613783017659376,1.3545686133247608,-0.2592144043346152,756,-0.4396098797282532,0.4969594462724108,0.3629983829601125,0.0,2017-03-21,1.0,0.0073199847391052,0.0149012402473012,0.0075812555081959,1.4901240247301215,0.7319984739105223,0.7581255508195994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.394392007198515,10.65555428080691,1.2611622736083952,0.051203364868648224,-3.3264361392103825,1.955911556036384,0.9215793812299229,0.2565896285342163,9.007740768766535,weak,False,False
2017-03-21,1.659598496354686,1.2686678942709444,-0.3909306020837415,756,-0.4319157089033015,0.4844774496423441,0.0845965211586555,0.0,2017-03-22,1.0,0.0018965632974339,0.04581547869531,0.043918915397876,4.581547869531,0.1896563297433928,4.391891539787607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.307238687256536,10.612267739313452,1.3050290520569163,0.051203364868648224,-3.3264361392103825,1.955911556036384,0.9215793812299229,0.2565896285342163,9.007740768766535,weak,False,False
2017-03-22,1.675005676554585,1.322028366260581,-0.3529773102940041,756,-0.4266097812889405,0.4774976515688473,0.1542048861455391,0.0,2017-03-23,1.0,0.0027615870995738,0.0154071801998991,0.0126455931003253,1.5407180199899173,0.2761587099573859,1.2645593100325314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.400012506587174,10.701884700069677,1.3018721934825006,0.05003350256816165,-3.335523524371938,2.217237772212097,0.897663262138831,0.2463769983843474,8.932360145813348,weak,False,False
2017-03-23,1.6308449273945165,1.3460135662234711,-0.2848313611710451,756,-0.4211736962429916,0.4704269834081736,0.2898267741449832,0.0,2017-03-24,1.0,0.0026891798773363,-0.0441607491600686,-0.0468499290374049,-4.416074916006862,0.26891798773363,-4.6849929037404925,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.462861005635936,10.711486716835283,1.248625711199347,0.05003350256816165,-3.335523524371938,2.217237772212097,0.897663262138831,0.2463769983843474,8.932360145813348,weak,False,False
2017-03-24,1.529732134458616,1.3340040284843242,-0.1957281059742919,756,-0.4162036590854043,0.4651751066408701,0.4739624927550702,0.0,2017-03-27,3.0,0.002740343224227,-0.1011127929359003,-0.1038531361601273,-10.111279293590036,0.2740343224227004,-10.385313616012738,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.335826321830654,10.50104304939712,1.1652167275664649,0.05003350256816165,-3.335523524371938,2.217237772212097,0.897663262138831,0.2463769983843474,8.932360145813348,weak,False,False
2017-03-27,1.5632700969964368,1.2804067070346932,-0.2828633899617436,756,-0.4109703865747555,0.4601609922124186,0.2783960369980151,0.0,2017-03-28,1.0,0.008080377686559,0.0335379625378207,0.0254575848512617,3.353796253782071,0.8080377686559004,2.5457584851261705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.312291740598422,10.529999733651696,1.2177079930532742,0.05003350256816165,-3.335523524371938,2.217237772212097,0.897663262138831,0.2463769983843474,8.932360145813348,weak,False,False
2017-03-28,1.5556461297153952,1.346771055070676,-0.2088750746447192,756,-0.4051430292034588,0.4523510928725527,0.4338841171188171,0.0,2017-03-29,1.0,0.0030890869942012,-0.0076239672810416,-0.0107130542752429,-0.7623967281041644,0.3089086994201295,-1.071305427524294,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.394529171059274,10.589530406172363,1.1950012351130912,0.05003350256816165,-3.335523524371938,2.217237772212097,0.897663262138831,0.2463769983843474,8.932360145813348,weak,False,False
2017-03-29,1.5319433504531688,1.2894889655216435,-0.2424543849315252,756,-0.3992992188185963,0.4452529092159082,0.3522600990149067,0.0,2017-03-30,1.0,0.0033617102968452,-0.0237027792622264,-0.0270644895590717,-2.370277926222641,0.3361710296845288,-2.7064489559071703,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.349820513402074,10.547389393117037,1.1975688797149608,0.052035418084932034,-3.3200760330385335,2.4130431749177306,0.8791693219785632,0.235180275725913,8.715507752134798,weak,False,False
2017-03-30,1.3870254872228038,1.4074736413425972,0.0204481541197933,756,-0.3939779806420848,0.4390143949938341,0.9439921321206308,0.0,2017-03-31,1.0,0.0023091115484596,-0.1449178632303649,-0.1472269747788246,-14.491786323036491,0.2309111548459697,-14.722697477882464,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.422561510004911,10.53877251155384,1.1162110015489295,0.052035418084932034,-3.3200760330385335,2.4130431749177306,0.8791693219785632,0.235180275725913,8.715507752134798,weak,False,False
2017-03-31,1.3695053073094383,1.226382841975131,-0.1431224653343072,756,-0.3885609521324457,0.4356463972314807,0.5633892265789237,0.0,2017-04-03,3.0,0.0030175086961996,-0.0175201799133655,-0.0205376886095651,-1.752017991336552,0.3017508696199655,-2.053768860956517,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.417315782072189,10.548427658633376,1.131111876561187,0.052035418084932034,-3.3200760330385335,2.4130431749177306,0.8791693219785632,0.235180275725913,8.715507752134798,weak,False,False
2017-04-03,1.3359837428349692,1.310984609331876,-0.0249991335030932,756,-0.3841522653738898,0.4324621342446257,0.8304845752521739,0.0,2017-04-04,1.0,0.0040699593184978,-0.033521564474469,-0.0375915237929669,-3.352156447446908,0.4069959318497851,-3.759152379296693,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.444380026986464,10.448415403190523,1.00403537620406,0.052035418084932034,-3.3200760330385335,2.4130431749177306,0.8791693219785632,0.235180275725913,8.715507752134798,weak,False,False
2017-04-04,1.3136373346534604,1.2498757618104266,-0.0637615728430338,756,-0.3801111077511067,0.4310332453587246,0.7339330279380026,0.0,2017-04-05,1.0,0.0023192802920402,-0.0223464081815087,-0.0246656884735489,-2.2346408181508792,0.2319280292040204,-2.4665688473549,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.38733030776966,10.398676209024485,1.011345901254824,0.052035418084932034,-3.3200760330385335,2.4130431749177306,0.8791693219785632,0.235180275725913,8.715507752134798,weak,False,False
2017-04-05,1.4103282537974096,1.371673324386602,-0.0386549294108076,756,-0.3759829787412621,0.4290492558598543,0.7862221987879175,0.0,2017-04-06,1.0,0.0022601096123935,0.0966909191439491,0.0944308095315555,9.669091914394912,0.2260109612393535,9.443080953155558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.410185815663308,10.478922473808684,1.068736658145376,0.09040092838344949,-3.089648190790752,2.4075125164196534,0.8790073721251656,0.23522517258625017,9.499188597955783,weak,False,False
2017-04-06,1.43406464759126,1.308448933022082,-0.1256157145691778,756,-0.3711620994349737,0.425963953255179,0.5764487417053767,0.0,2017-04-07,1.0,0.0023331781778388,0.0237363937938503,0.0214032156160115,2.37363937938504,0.2333178177838846,2.140321561601155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.613032102795804,10.629043684770778,1.0160115819749738,0.09040092838344949,-3.089648190790752,2.4075125164196534,0.8790073721251656,0.23522517258625017,9.499188597955783,weak,False,False
2017-04-07,1.408666019036685,1.3125372383751075,-0.0961287806615776,756,-0.3661794605050867,0.4214211657246808,0.6408094842107107,0.0,2017-04-10,3.0,0.0025281755324115,-0.0253986285545748,-0.0279268040869864,-2.5398628554574865,0.252817553241158,-2.7926804086986445,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.555922106580429,10.565806494796682,1.0098843882162534,0.09040092838344949,-3.089648190790752,2.4075125164196534,0.8790073721251656,0.23522517258625017,9.499188597955783,weak,False,False
2017-04-10,1.3921171726870585,1.3086762330559547,-0.0834409396311037,756,-0.3607515093827309,0.415999247397823,0.6666131525147523,0.0,2017-04-11,1.0,0.0092450036233149,-0.0165488463496266,-0.0257938499729415,-1.6548846349626611,0.9245003623314928,-2.579384997294154,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.432072798163848,10.474788494220787,1.0427156960569413,0.09040092838344949,-3.089648190790752,2.4075125164196534,0.8790073721251656,0.23522517258625017,9.499188597955783,weak,False,False
2017-04-11,1.4666920236700012,1.31832515274193,-0.1483668709280712,756,-0.3558587929674403,0.4119455971824415,0.5036876797774721,0.0,2017-04-12,1.0,0.0034401115298603,0.0745748509829427,0.0711347394530823,7.45748509829427,0.3440111529860346,7.113473945308235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.45933407000059,10.53441342488577,1.0750793548851796,0.09040092838344949,-3.089648190790752,2.4075125164196534,0.8790073721251656,0.23522517258625017,9.499188597955783,weak,False,False
2017-04-12,1.422059750623415,1.4013870704573996,-0.0206726801660153,756,-0.3516783801683993,0.4086586410843525,0.8099809149369243,0.0,2017-04-13,1.0,0.0027144220209081,-0.0446322730465862,-0.0473466950674943,-4.463227304658624,0.2714422020908102,-4.734669506749434,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.519678376561735,10.583994287274102,1.0643159107123663,0.1274264967021289,-2.9313955750370275,2.4567793082625,0.8737650952168157,0.23477008391453863,10.23624492788907,none,False,False
2017-04-13,1.4520117534836174,1.3149330628531033,-0.1370786906305141,756,-0.3475048720979248,0.4066342934266477,0.5174826247294099,0.0,2017-04-17,4.0,0.0032898833790753,0.0299520028602024,0.0266621194811271,2.99520028602025,0.328988337907532,2.6662119481127178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.60245241954707,10.693551184077757,1.0910987645306849,0.1274264967021289,-2.9313955750370275,2.4567793082625,0.8737650952168157,0.23477008391453863,10.23624492788907,none,False,False
2017-04-17,1.4373088197261694,1.4568379271172598,0.0195291073910903,756,-0.3442746116004996,0.4050504417282063,0.8981689229602337,0.0,2017-04-18,1.0,0.0138953104477099,-0.014702933757448,-0.0285982442051579,-1.4702933757448022,1.3895310447709974,-2.8598244205158,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.592291544263398,10.652102842803911,1.0598112985405148,0.1274264967021289,-2.9313955750370275,2.4567793082625,0.8737650952168157,0.23477008391453863,10.23624492788907,none,False,False
2017-04-18,1.5468955531966255,1.3222348377097068,-0.2246607154869186,756,-0.3407926313947279,0.4043882154995051,0.2871792783683415,0.0,2017-04-19,1.0,0.0015069348022098,0.1095867334704561,0.1080797986682462,10.958673347045613,0.1506934802209869,10.807979866824624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.527016748802096,10.64171763024435,1.1147008814422534,0.1274264967021289,-2.9313955750370275,2.4567793082625,0.8737650952168157,0.23477008391453863,10.23624492788907,none,False,False
2017-04-19,1.591589221593237,1.4603317374030174,-0.1312574841902196,756,-0.3385735022530014,0.4034804020514942,0.5138193007855758,0.0,2017-04-20,1.0,0.0027274512532269,0.0446936683966114,0.0419662171433845,4.469366839661149,0.2727451253226931,4.196621714338455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.580551879075603,10.72169280374562,1.1411409246700135,0.1274264967021289,-2.9313955750370275,2.4567793082625,0.8737650952168157,0.23477008391453863,10.23624492788907,none,False,False
2017-04-20,1.5610342777358852,1.330912046166846,-0.2301222315690392,756,-0.3349725290450959,0.4012502197485103,0.2613090094798534,0.0,2017-04-24,4.0,0.003675538900616,-0.0305549438573518,-0.0342304827579678,-3.05549438573518,0.3675538900616004,-3.4230482757967806,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.604064609700869,10.761579317452586,1.1575147077517176,0.11637295532904474,-2.974576708718853,2.3782146411638774,0.8808018590703262,0.23476090812170955,10.302467659376427,none,False,False
2017-04-24,1.6004930422475176,1.302776204891301,-0.2977168373562167,756,-0.3311865977054554,0.397690894487047,0.0841602380472125,0.0,2017-04-25,1.0,0.0117284080198167,0.0394587645116324,0.0277303564918156,3.945876451163244,1.1728408019816785,2.773035649181565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.557486606434718,10.72124828493235,1.1637616784976323,0.11637295532904474,-2.974576708718853,2.3782146411638774,0.8808018590703262,0.23476090812170955,10.302467659376427,none,False,False
2017-04-25,1.7103762209179203,1.325766605493652,-0.3846096154242684,756,-0.3272739697339142,0.3931061935915924,-0.145852816936081,0.0,2017-04-26,1.0,0.0037863823997508,0.1098831786704026,0.1060967962706518,10.988317867040266,0.378638239975082,10.609679627065184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.71083167034208,10.911166946877016,1.2003352765349362,0.11637295532904474,-2.974576708718853,2.3782146411638774,0.8808018590703262,0.23476090812170955,10.302467659376427,none,False,False
2017-04-26,1.746423315008606,1.3039926905676154,-0.4424306244409905,756,-0.3235072326770148,0.3879366941577969,-0.3065536041187238,0.0,2017-04-27,1.0,0.0040971069344077,0.0360470940906856,0.0319499871562778,3.6047094090685623,0.409710693440779,3.194998715627784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.712680439004284,10.97118755242108,1.2585071134167958,0.11637295532904474,-2.974576708718853,2.3782146411638774,0.8808018590703262,0.23476090812170955,10.302467659376427,none,False,False
2017-04-27,1.7519641510316468,1.319322401126314,-0.4326417499053328,756,-0.3201168288657086,0.3830998418843285,-0.2937221808449595,0.0,2017-04-28,1.0,0.0053410095653081,0.0055408360230408,0.0001998264577327,0.5540836023040896,0.5341009565308141,0.0199826457732754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.777006134459889,11.001052223406438,1.224046088946551,0.11637295532904474,-2.974576708718853,2.3782146411638774,0.8808018590703262,0.23476090812170955,10.302467659376427,none,False,False
2017-04-28,1.783076923623561,1.3183820764407843,-0.4646948471827765,756,-0.3171695999824426,0.3793325975528549,-0.3889073814168535,0.0,2017-05-02,4.0,0.0055965866198928,0.0311127725919142,0.0255161859720214,3.111277259191425,0.5596586619892818,2.5516185972021432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.684521335806306,10.931107921586223,1.2465865857799194,0.1305034132925076,-2.919863829826882,2.42438155499148,0.8762995691523777,0.2335550161726388,10.51454855448829,none,False,False
2017-05-02,1.6760924849203107,1.3520818294316133,-0.3240106554886974,756,-0.3147011872066237,0.3763167885337662,-0.024738381506565,0.0,2017-05-03,1.0,0.0146354781604944,-0.1069844387032503,-0.1216199168637448,-10.698443870325036,1.4635478160494486,-12.161991686374485,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.590264530892467,10.830311429829996,1.2400468989375302,0.1305034132925076,-2.919863829826882,2.42438155499148,0.8762995691523777,0.2335550161726388,10.51454855448829,none,False,False
2017-05-03,1.683148937495483,1.3626967578653677,-0.3204521796301156,756,-0.3122749799165988,0.374264289872815,-0.0218487307893991,0.0,2017-05-04,1.0,0.0049423238051016,0.0070564525751724,0.0021141287700707,0.70564525751724,0.4942323805101623,0.2114128770070777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3412287.801100762,3222287.801100762,-394325.4557958138,3806613.256896577,3222287.801100762,0.0,9.643520407454286,10.865049204170084,1.2215287967157984,0.1305034132925076,-2.919863829826882,2.42438155499148,0.8762995691523777,0.2335550161726388,10.51454855448829,none,False,False
