date,spread_obs,fair_value,mispricing,n_train,mispricing_mean_roll,mispricing_std_roll,mispricing_z,position,next_date,calendar_days_to_next,rolldown_change_1d,spread_change_1d,market_move_change_1d,spread_change_1d_bps,rolldown_change_1d_bps,market_move_change_1d_bps,position_lag1,gross_pnl,carry_rolldown_pnl,market_move_pnl,turnover,transaction_cost,net_pnl,equity_gross,equity_net,carry_rolldown_equity,market_move_equity,running_max,drawdown
2019-07-11,2.28990941842806,3.497792562400603,1.207883143972543,756,-0.4117753574772256,0.9061754850443817,1.7873563434244115,1.0,2019-07-12,1.0,0.003621780682050435,-0.10144581193645186,-0.10506759261850229,-10.144581193645186,0.3621780682050435,-10.50675926185023,1.0,-101445.81193645186,3621.780682050435,-105067.5926185023,0.0,0.0,-101445.81193645186,5770547.355347573,5445547.355347573,-1036109.5215691312,6806656.876916695,6097827.058155123,-652279.7028075503
2019-07-12,2.3737675604843744,3.4961505922880556,1.1223830318036812,756,-0.40525715075499386,0.9118994615022211,1.6752287363369105,1.0,2019-07-15,3.0,0.0036085273555919173,0.08385814205631448,0.08024961470072256,8.385814205631448,0.36085273555919173,8.024961470072256,1.0,83858.14205631448,3608.5273555919175,80249.61470072257,0.0,0.0,83858.14205631448,5854405.497403887,5529405.497403887,-1032500.9942135393,6886906.491617418,6097827.058155123,-568421.560751236
2019-07-15,2.421803271877065,3.0862354623996793,0.6644321905226143,756,-0.39958086321443576,0.9169450224649935,1.160389148388306,1.0,2019-07-16,1.0,0.014329705374872326,0.04803571139269058,0.03370600601781826,4.803571139269058,1.4329705374872326,3.3706006017818257,1.0,48035.71139269058,14329.705374872327,33706.006017818254,0.0,0.0,48035.71139269058,5902441.2087965775,5577441.2087965775,-1018171.288838667,6920612.497635236,6097827.058155123,-520385.8493585456
2019-07-16,2.4972894613300323,3.1002840973973673,0.602994636067335,756,-0.3990707036909177,0.9175031462774098,1.0921655624004534,1.0,2019-07-17,1.0,0.0047987721669473515,0.07548618945296726,0.0706874172860199,7.548618945296726,0.47987721669473515,7.0687417286019905,1.0,75486.18945296726,4798.772166947351,70687.4172860199,0.0,0.0,75486.18945296726,5977927.398249545,5652927.398249545,-1013372.5166717196,6991299.914921256,6097827.058155123,-444899.659905578
2019-07-17,2.491936438611785,3.0860740058202105,0.5941375672084255,756,-0.3966028412902,0.9193642645434122,1.0776364132345966,1.0,2019-07-18,1.0,0.003925877958408819,-0.0053530227182472245,-0.009278900676656043,-0.5353022718247225,0.3925877958408819,-0.9278900676656043,1.0,-5353.0227182472245,3925.877958408819,-9278.900676656043,0.0,0.0,-5353.0227182472245,5972574.375531298,5647574.375531298,-1009446.6387133108,6982021.0142446,6097827.058155123,-450252.68262382504
2019-07-18,2.491937478339268,3.0800983116302194,0.5881608332909516,756,-0.3941525148957076,0.9211841185618277,1.066359404589245,1.0,2019-07-19,1.0,0.0037785843701509947,1.0397274827766978e-06,-0.003777544642668218,0.00010397274827766978,0.37785843701509947,-0.3777544642668218,1.0,1.0397274827766978,3778.584370150995,-3777.544642668218,0.0,0.0,1.0397274827766978,5972575.415258781,5647575.415258781,-1005668.0543431598,6978243.469601932,6097827.058155123,-450251.6428963421
2019-07-19,2.4950401453502247,3.2000326752817694,0.7049925299315447,756,-0.39160208381556466,0.9230160034951654,1.1880559054173032,1.0,2019-07-22,3.0,0.0037002451856791296,0.00310266701095685,-0.0005975781747222797,0.310266701095685,0.37002451856791296,-0.05975781747222797,1.0,3102.66701095685,3700.2451856791295,-597.5781747222798,0.0,0.0,3102.66701095685,5975678.0822697375,5650678.0822697375,-1001967.8091574806,6977645.89142721,6097827.058155123,-447148.97588538565
2019-07-22,2.5326830742512296,3.1003761175314803,0.5676930432802507,756,-0.3838653598640997,0.9240076381786528,1.0298165987242314,1.0,2019-07-23,1.0,0.012638998859127781,0.03764292890100496,0.025003930041877176,3.7642928901004957,1.2638998859127781,2.5003930041877176,1.0,37642.928901004954,12638.998859127782,25003.930041877175,0.0,0.0,37642.928901004954,6013321.011170742,5688321.011170742,-989328.8102983529,7002649.821469087,6097827.058155123,-409506.04698438104
2019-07-23,2.508833136512245,3.2938038160554934,0.7849706795432483,756,-0.37692527509059587,0.9245627566647726,1.2566977701169977,1.0,2019-07-24,1.0,0.0043242262997686964,-0.023849937738984472,-0.02817416403875317,-2.3849937738984472,0.43242262997686964,-2.817416403875317,1.0,-23849.937738984474,4324.226299768697,-28174.16403875317,0.0,0.0,-23849.937738984474,5989471.073431757,5664471.073431757,-985004.5839985842,6974475.657430334,6097827.058155123,-433355.98472336587
2019-07-24,2.4672526252588645,3.084056732575494,0.6168041073166295,756,-0.3687310213156886,0.9256772267949469,1.064663902389197,1.0,2019-07-25,1.0,0.004951921948691762,-0.04158051125338069,-0.046532433202072454,-4.158051125338069,0.4951921948691762,-4.653243320207245,1.0,-41580.51125338069,4951.921948691762,-46532.433202072454,0.0,0.0,-41580.51125338069,5947890.562178376,5622890.562178376,-980052.6620498925,6927943.224228262,6097827.058155123,-474936.495976747
2019-07-25,2.45460967711344,3.0984682395313934,0.6438585624179534,756,-0.36094581640287976,0.9256831940607139,1.0854732863983807,1.0,2019-07-26,1.0,0.004620357860907198,-0.012642948145424437,-0.017263306006331636,-1.2642948145424437,0.4620357860907198,-1.7263306006331636,1.0,-12642.948145424438,4620.357860907198,-17263.306006331637,0.0,0.0,-12642.948145424438,5935247.614032952,5610247.614032952,-975432.3041889853,6910679.91822193,6097827.058155123,-487579.44412217103
2019-07-26,2.4219537116433987,3.076349124117678,0.6543954124742792,756,-0.35128606370015797,0.9234052993990159,1.0891008280209886,1.0,2019-07-29,3.0,0.004570484121836138,-0.03265596547004135,-0.037226449591877486,-3.265596547004135,0.4570484121836138,-3.7226449591877486,1.0,-32655.96547004135,4570.484121836138,-37226.449591877485,0.0,0.0,-32655.96547004135,5902591.648562911,5577591.648562911,-970861.8200671491,6873453.468630052,6097827.058155123,-520235.4095922122
2019-07-29,2.459960121610228,3.0865194902050166,0.6265593685947888,756,-0.34151586729555283,0.9209561762153998,1.0511631941799597,1.0,2019-07-30,1.0,0.012667188283367992,0.038006409966829136,0.025339221683461144,3.8006409966829136,1.2667188283367992,2.5339221683461144,1.0,38006.40996682914,12667.188283367992,25339.221683461143,0.0,0.0,38006.40996682914,5940598.05852974,5615598.05852974,-958194.6317837811,6898792.690313513,6097827.058155123,-482228.99962538294
2019-07-30,2.4606284939810763,3.084656100606591,0.6240276066255146,756,-0.33169373756863585,0.9180130398284714,1.041076000807924,1.0,2019-07-31,1.0,0.0031904197016041635,0.0006683723708484912,-0.0025220473307556723,0.06683723708484912,0.31904197016041635,-0.25220473307556723,1.0,668.3723708484912,3190.4197016041635,-2522.047330755672,0.0,0.0,668.3723708484912,5941266.430900589,5616266.430900589,-955004.2120821769,6896270.642982758,6097827.058155123,-481560.6272545345
2019-07-31,2.442583264748621,3.0827798635467323,0.6401965987981111,756,-0.3231783426140267,0.9168810526400974,1.0507087463942726,1.0,2019-08-01,1.0,0.003216947842222595,-0.018045229232455107,-0.0212621770746777,-1.8045229232455107,0.3216947842222595,-2.12621770746777,1.0,-18045.229232455105,3216.9478422225948,-21262.1770746777,0.0,0.0,-18045.229232455105,5923221.201668134,5598221.201668134,-951787.2642399543,6875008.46590808,6097827.058155123,-499605.8564869892
2019-08-01,2.5498671987657096,3.0243454552016273,0.4744782564359178,756,-0.3148052191598106,0.9160020520531458,0.8616612526430614,1.0,2019-08-02,1.0,0.0038686293819534256,0.10728393401708836,0.10341530463513493,10.728393401708836,0.38686293819534256,10.341530463513493,1.0,107283.93401708835,3868.6293819534258,103415.30463513493,0.0,0.0,107283.93401708835,6030505.135685222,5705505.135685222,-947918.6348580009,6978423.770543215,6097827.058155123,-392321.9224699009
2019-08-02,2.473114006918053,3.083467031964209,0.6103530250461557,756,-0.3077271368611881,0.9151786123800935,1.0031704734879068,1.0,2019-08-05,3.0,0.004053220173738659,-0.0767531918476565,-0.08080641202139516,-7.67531918476565,0.40532201737386586,-8.080641202139516,1.0,-76753.1918476565,4053.2201737386586,-80806.41202139515,0.0,0.0,-76753.1918476565,5953751.943837565,5628751.943837565,-943865.4146842622,6897617.35852182,6097827.058155123,-469075.1143175578
2019-08-05,2.370206030650968,3.0091180440798055,0.6389120134288375,756,-0.3002292163392936,0.9149284674891728,1.0264641041778984,1.0,2019-08-06,1.0,0.012838783051295266,-0.10290797626708503,-0.1157467593183803,-10.290797626708503,1.2838783051295266,-11.57467593183803,1.0,-102907.97626708503,12838.783051295266,-115746.7593183803,0.0,0.0,-102907.97626708503,5850843.96757048,5525843.96757048,-931026.6316329669,6781870.599203439,6097827.058155123,-571983.0905846432
2019-08-06,2.396180423137517,3.07176386436718,0.6755834412296631,756,-0.2910182042114905,0.9126407715169118,1.0591260829105331,1.0,2019-08-07,1.0,0.0041956617945695385,0.02597439248654876,0.02177873069197922,2.597439248654876,0.41956617945695385,2.177873069197922,1.0,25974.392486548757,4195.661794569539,21778.73069197922,0.0,0.0,25974.392486548757,5876818.360057029,5551818.360057029,-926830.9698383973,6803649.329895419,6097827.058155123,-546008.6980980942
2019-08-07,2.333457737303535,3.2627458887288023,0.9292881514252676,756,-0.2822486585950032,0.9112626242068083,1.3295144317751764,1.0,2019-08-08,1.0,0.0030010245413381043,-0.062722685833982,-0.0657237103753201,-6.2722685833981995,0.3001024541338104,-6.57237103753201,1.0,-62722.685833981996,3001.0245413381044,-65723.7103753201,0.0,0.0,-62722.685833981996,5814095.674223047,5489095.674223047,-923829.9452970593,6737925.619520099,6097827.058155123,-608731.3839320764
2019-08-08,2.279583701523058,3.243713894278271,0.9641301927552131,756,-0.2720672622217004,0.9104051042502843,1.3578542664201319,1.0,2019-08-09,1.0,0.004234644699874224,-0.05387403578047678,-0.058108680480351005,-5.387403578047678,0.4234644699874224,-5.8108680480351005,1.0,-53874.035780476785,4234.644699874224,-58108.680480351,0.0,0.0,-53874.035780476785,5760221.63844257,5435221.63844257,-919595.300597185,6679816.939039748,6097827.058155123,-662605.4197125528
2019-08-09,2.2860798216189027,3.0604917155682285,0.7744118939493259,756,-0.26116861718808676,0.9086910243590792,1.1396398592886194,1.0,2019-08-12,3.0,0.004406532765167448,0.00649612009584466,0.0020895873306772117,0.649612009584466,0.4406532765167448,0.20895873306772117,1.0,6496.12009584466,4406.532765167448,2089.587330677212,0.0,0.0,6496.12009584466,5766717.758538415,5441717.758538415,-915188.7678320176,6681906.526370426,6097827.058155123,-656109.2996167084
2019-08-12,2.315469278317206,3.032348934999365,0.7168796566821589,756,-0.2512522629913759,0.9062902019812556,1.0682361097550055,1.0,2019-08-13,1.0,0.014252613969990335,0.029389456698303285,0.01513684272831295,2.9389456698303285,1.4252613969990335,1.513684272831295,1.0,29389.456698303286,14252.613969990336,15136.84272831295,0.0,0.0,29389.456698303286,5796107.215236718,5471107.215236718,-900936.1538620273,6697043.369098739,6097827.058155123,-626719.8429184053
2019-08-13,2.3220652680037146,3.082423353624825,0.7603580856211103,756,-0.2408924482630235,0.9023522505010684,1.1096005283171266,1.0,2019-08-14,1.0,0.004301449192167794,0.006595989686508652,0.0022945404943408576,0.6595989686508652,0.43014491921677944,0.22945404943408576,1.0,6595.989686508652,4301.4491921677945,2294.5404943408575,0.0,0.0,6595.989686508652,5802703.2049232265,5477703.2049232265,-896634.7046698595,6699337.909593079,6097827.058155123,-620123.8532318966
2019-08-14,2.285169712438617,3.136082491491307,0.8509127790526896,756,-0.23027693494357973,0.8983083641545591,1.2035841556633269,1.0,2019-08-15,1.0,0.00433898650957687,-0.03689555556509738,-0.04123454207467425,-3.689555556509738,0.433898650957687,-4.123454207467425,1.0,-36895.555565097384,4338.98650957687,-41234.54207467425,0.0,0.0,-36895.555565097384,5765807.649358129,5440807.649358129,-892295.7181602826,6658103.367518405,6097827.058155123,-657019.408796994
2019-08-15,2.2482889993498567,3.0548496802165648,0.8065606808667081,756,-0.21964071786360828,0.8951610969046907,1.146387395831588,1.0,2019-08-16,1.0,0.0046656458973171056,-0.03688071308876051,-0.041546358986077614,-3.688071308876051,0.46656458973171056,-4.154635898607761,1.0,-36880.71308876051,4665.645897317106,-41546.35898607761,0.0,0.0,-36880.71308876051,5728926.936269369,5403926.936269369,-887630.0722629655,6616557.008532328,6097827.058155123,-693900.1218857542
2019-08-16,2.296882455346672,3.025649169375058,0.728766714028386,756,-0.21043545218144477,0.8937324661717548,1.0508761869565313,1.0,2019-08-19,3.0,0.004945777054077283,0.048593455996815305,0.04364767894273802,4.8593455996815305,0.4945777054077283,4.364767894273802,1.0,48593.455996815304,4945.777054077283,43647.67894273802,0.0,0.0,48593.455996815304,5777520.392266184,5452520.392266184,-882684.2952088882,6660204.687475066,6097827.058155123,-645306.665888939
2019-08-19,2.2757348170928227,3.1815157413682065,0.9057809242753838,756,-0.20161362739848848,0.8919790513832969,1.2415028693291679,1.0,2019-08-20,1.0,0.01550876951616953,-0.021147638253849355,-0.036656407770018884,-2.1147638253849355,1.550876951616953,-3.6656407770018884,1.0,-21147.638253849356,15508.76951616953,-36656.40777001889,0.0,0.0,-21147.638253849356,5756372.754012335,5431372.754012335,-867175.5256927187,6623548.279705047,6097827.058155123,-666454.304142788
2019-08-20,2.312377217533834,3.030279138216898,0.7179019206830639,756,-0.19038285119451825,0.8880098072533134,1.0228319152093386,1.0,2019-08-21,1.0,0.004336503272451608,0.036642400441011524,0.032305897168559916,3.6642400441011524,0.43365032724516084,3.2305897168559916,1.0,36642.40044101152,4336.503272451609,32305.897168559917,0.0,0.0,36642.40044101152,5793015.1544533465,5468015.1544533465,-862839.0224202671,6655854.176873607,6097827.058155123,-629811.9037017766
2019-08-21,2.3584055723981034,3.0289514295761855,0.670545857178082,756,-0.17924589425078558,0.8816847556577584,0.9638272023824458,1.0,2019-08-22,1.0,0.004478579011778727,0.04602835486426926,0.041549775852490534,4.602835486426926,0.4478579011778727,4.154977585249053,1.0,46028.35486426926,4478.579011778727,41549.77585249054,0.0,0.0,46028.35486426926,5839043.509317616,5514043.509317616,-858360.4434084884,6697403.952726097,6097827.058155123,-583783.5488375071
2019-08-22,2.304169750169449,3.078282042297959,0.77411229212851,756,-0.16926649286029388,0.8769835500012105,1.0757086435515257,1.0,2019-08-23,1.0,0.004421571602185814,-0.05423582222865431,-0.05865739383084012,-5.423582222865431,0.4421571602185814,-5.865739383084012,1.0,-54235.82222865431,4421.571602185814,-58657.39383084012,0.0,0.0,-54235.82222865431,5784807.687088962,5459807.687088962,-853938.8718063026,6638746.558895256,6097827.058155123,-638019.3710661614
2019-08-23,2.2742911560387213,3.076620500485676,0.8023293444469548,756,-0.15881523469626532,0.8724406652052873,1.1016732913487712,1.0,2019-08-26,3.0,0.004509434116185318,-0.029878594130727798,-0.034388028246913116,-2.98785941307278,0.4509434116185318,-3.4388028246913116,1.0,-29878.594130727797,4509.434116185318,-34388.02824691311,0.0,0.0,-29878.594130727797,5754929.092958234,5429929.092958234,-849429.4376901173,6604358.530648343,6097827.058155123,-667897.9651968889
2019-08-26,2.2171514822570293,2.9902109053340333,0.773059423077004,756,-0.14774731669483213,0.8668319003353739,1.0622667894612319,1.0,2019-08-27,1.0,0.013633112204680664,-0.057139673781692046,-0.07077278598637271,-5.713967378169205,1.3633112204680664,-7.077278598637271,1.0,-57139.67378169204,13633.112204680665,-70772.7859863727,0.0,0.0,-57139.67378169204,5697789.419176542,5372789.419176542,-835796.3254854366,6533585.744661971,6097827.058155123,-725037.638978581
2019-08-27,2.2024488463621807,3.1729926685746115,0.9705438222124307,756,-0.13626431487617377,0.8597300306973128,1.2873903406525078,1.0,2019-08-28,1.0,0.004504989979968954,-0.014702635894848548,-0.019207625874817502,-1.4702635894848548,0.4504989979968954,-1.9207625874817502,1.0,-14702.635894848549,4504.989979968954,-19207.625874817502,0.0,0.0,-14702.635894848549,5683086.783281693,5358086.783281693,-831291.3355054676,6514378.118787154,6097827.058155123,-739740.2748734299
2019-08-28,2.2497745227272103,3.0215780242202332,0.7718035014930229,756,-0.12370786536713635,0.8526391993683254,1.0502817223552419,1.0,2019-08-29,1.0,0.00446715717703583,0.0473256763650296,0.04285851918799377,4.73256763650296,0.446715717703583,4.285851918799377,1.0,47325.6763650296,4467.15717703583,42858.51918799377,0.0,0.0,47325.6763650296,5730412.459646723,5405412.459646723,-826824.1783284318,6557236.637975147,6097827.058155123,-692414.5985083999
2019-08-29,2.2880590237012166,2.9858501875109575,0.6977911638097409,756,-0.11165044340421981,0.8436508266184229,0.9594509738802938,1.0,2019-08-30,1.0,0.004503136883005965,0.038284500974006264,0.0337813640910003,3.8284500974006264,0.4503136883005965,3.37813640910003,1.0,38284.50097400627,4503.136883005965,33781.3640910003,0.0,0.0,38284.50097400627,5768696.960620729,5443696.960620729,-822321.0414454258,6591018.0020661475,6097827.058155123,-654130.0975343939
2019-08-30,2.1949804565347675,2.988494766455593,0.7935143099208255,756,-0.10099990315298722,0.8368059807649654,1.0689624998331075,1.0,2019-09-02,3.0,0.004722717630168738,-0.09307856716644913,-0.09780128479661787,-9.307856716644913,0.4722717630168738,-9.780128479661787,1.0,-93078.56716644914,4722.717630168738,-97801.28479661787,0.0,0.0,-93078.56716644914,5675618.39345428,5350618.39345428,-817598.323815257,6493216.71726953,6097827.058155123,-747208.6647008434
2019-09-02,2.133093976437239,2.953162029530598,0.8200680530933586,756,-0.0895090831948878,0.8290624893765358,1.0971152934108241,1.0,2019-09-03,1.0,0.010448824684772262,-0.061886480097528285,-0.07233530478230055,-6.1886480097528285,1.0448824684772262,-7.233530478230055,1.0,-61886.480097528285,10448.824684772262,-72335.30478230055,0.0,0.0,-61886.480097528285,5613731.913356751,5288731.913356751,-807149.4991304848,6420881.412487229,6097827.058155123,-809095.1447983719
2019-09-03,2.168365887542345,2.989406068791326,0.8210401812489811,756,-0.078224682551266,0.8219547871699633,1.0940563615384087,1.0,2019-09-04,1.0,0.0038728000460119816,0.03527191110510586,0.031399111059093876,3.5271911105105858,0.38728000460119816,3.1399111059093876,1.0,35271.91110510586,3872.8000460119815,31399.111059093877,0.0,0.0,35271.91110510586,5649003.824461857,5324003.824461857,-803276.6990844727,6452280.523546323,6097827.058155123,-773823.2336932663
2019-09-04,2.2355362478402308,3.1304127126916272,0.8948764648513965,756,-0.06745726750538925,0.8158451827701199,1.179554347663461,1.0,2019-09-05,1.0,0.0037890163242977337,0.0671703602978857,0.06338134397358797,6.71703602978857,0.37890163242977337,6.338134397358797,1.0,67170.3602978857,3789.0163242977337,63381.343973587966,0.0,0.0,67170.3602978857,5716174.184759743,5391174.184759743,-799487.682760175,6515661.867519911,6097827.058155123,-706652.8733953806
2019-09-05,2.3018109632632067,3.0273613912784536,0.7255504280152469,756,-0.056473507787293334,0.8100514755680241,0.9654002978689343,1.0,2019-09-06,1.0,0.0036719441457879753,0.06627471542297592,0.06260277127718794,6.627471542297592,0.36719441457879753,6.260277127718794,1.0,66274.71542297592,3671.9441457879752,62602.77127718794,0.0,0.0,66274.71542297592,5782448.900182718,5457448.900182718,-795815.738614387,6578264.6387971,6097827.058155123,-640378.1579724047
2019-09-06,2.308763365947031,3.174902127627267,0.8661387616802361,756,-0.04623606937225895,0.8035158287379998,1.1354783545278369,1.0,2019-09-09,3.0,0.0036554359385663204,0.006952402683824133,0.003296966745257812,0.6952402683824133,0.36554359385663204,0.3296966745257812,1.0,6952.4026838241325,3655.4359385663206,3296.9667452578124,0.0,0.0,6952.4026838241325,5789401.302866543,5464401.302866543,-792160.3026758207,6581561.605542357,6097827.058155123,-633425.7552885804
2019-09-09,2.3516703316702525,3.1057767570190644,0.7541064253488119,756,-0.03373003499095789,0.7929829210695853,0.9935099980175186,1.0,2019-09-10,1.0,0.011010812184243157,0.042906965723221724,0.03189615353897857,4.290696572322172,1.1010812184243157,3.1896153538978567,1.0,42906.96572322172,11010.812184243157,31896.153538978568,0.0,0.0,42906.96572322172,5832308.268589765,5507308.268589765,-781149.4904915775,6613457.759081336,6097827.058155123,-590518.7895653583
2019-09-10,2.3634119862144143,3.038530787253221,0.6751188010388067,756,-0.0227558684071504,0.7845965392757219,0.8894694719023108,1.0,2019-09-11,1.0,0.0035517325443823466,0.011741654544161761,0.008189921999779415,1.1741654544161761,0.35517325443823466,0.8189921999779415,1.0,11741.654544161762,3551.7325443823465,8189.921999779415,0.0,0.0,11741.654544161762,5844049.9231339265,5519049.9231339265,-777597.7579471952,6621647.681081115,6097827.058155123,-578777.1350211967
2019-09-11,2.2620888304429654,3.0333372772104217,0.7712484467674563,756,-0.011357872676097924,0.7736695591996532,1.0115511333457994,1.0,2019-09-12,1.0,0.0035088399499949574,-0.1013231557714489,-0.10483199572144386,-10.13231557714489,0.35088399499949574,-10.483199572144386,1.0,-101323.1557714489,3508.8399499949574,-104831.99572144386,0.0,0.0,-101323.1557714489,5742726.767362477,5417726.767362477,-774088.9179972003,6516815.685359672,6097827.058155123,-680100.2907926459
2019-09-12,2.247517991266168,2.8373536664809325,0.5898356752147644,756,-0.0014792918992182897,0.7676591402922199,0.7702832365011515,1.0,2019-09-13,1.0,0.00445204517882658,-0.014570839176797357,-0.019022884355623937,-1.4570839176797357,0.445204517882658,-1.9022884355623937,1.0,-14570.839176797357,4452.04517882658,-19022.884355623937,0.0,0.0,-14570.839176797357,5728155.92818568,5403155.92818568,-769636.8728183737,6497792.8010040475,6097827.058155123,-694671.1299694432
2019-09-13,2.311416884665718,2.9352961444800365,0.6238792598143186,756,0.009310040676461635,0.7566651759145626,0.8122076166582427,1.0,2019-09-16,3.0,0.004417156907400077,0.0638988933995499,0.05948173649214983,6.3898893399549905,0.4417156907400077,5.948173649214983,1.0,63898.8933995499,4417.156907400077,59481.73649214983,0.0,0.0,63898.8933995499,5792054.82158523,5467054.82158523,-765219.7159109736,6557274.537496197,6097827.058155123,-630772.2365698935
2019-09-16,2.3286521019266315,2.9284228202674796,0.599770718340848,756,0.020517125792648194,0.744626781171755,0.777911306972707,1.0,2019-09-17,1.0,0.00985222725102819,0.017235217260913593,0.007382990009885404,1.7235217260913593,0.9852227251028189,0.7382990009885404,1.0,17235.217260913592,9852.22725102819,7382.990009885404,0.0,0.0,17235.217260913592,5809290.0388461435,5484290.0388461435,-755367.4886599454,6564657.527506082,6097827.058155123,-613537.0193089796
2019-09-17,2.32858287678106,3.021621165727944,0.6930382889468838,756,0.03174972342176478,0.7317687000541048,0.9036852293302862,1.0,2019-09-18,1.0,0.005409727630055983,-6.922514557139436e-05,-0.005478952775627377,-0.006922514557139436,0.5409727630055983,-0.5478952775627377,1.0,-69.22514557139436,5409.727630055982,-5478.952775627377,0.0,0.0,-69.22514557139436,5809220.813700573,5484220.813700573,-749957.7610298895,6559178.574730455,6097827.058155123,-613606.2444545506
2019-09-18,2.2576689206268874,2.896805787398415,0.6391368667715276,756,0.041908949389969044,0.7230208791461712,0.8260175253677821,1.0,2019-09-19,1.0,0.0038297815815324654,-0.07091395615417273,-0.0747437377357052,-7.091395615417273,0.38297815815324654,-7.47437377357052,1.0,-70913.95615417273,3829.781581532465,-74743.7377357052,0.0,0.0,-70913.95615417273,5738306.8575464,5413306.8575464,-746127.979448357,6484434.8369947495,6097827.058155123,-684520.2006087229
2019-09-19,2.537046897264017,2.8883037016215938,0.3512568043575768,756,0.05355083311690997,0.7087268380220374,0.4200574258927808,1.0,2019-09-20,1.0,0.005416416638983179,0.2793779766371296,0.2739615599981464,27.93779766371296,0.5416416638983179,27.396155999814642,1.0,279377.9766371296,5416.416638983179,273961.55999814643,0.0,0.0,279377.9766371296,6017684.83418353,5692684.83418353,-740711.5628093738,6758396.396992896,6097827.058155123,-405142.2239715932
2019-09-20,2.4739150948081434,2.895110434488524,0.4211953396803807,756,0.06344989049810627,0.6952126650468191,0.5145841944035672,1.0,2019-09-23,3.0,0.00401333874506804,-0.06313180245587358,-0.06714514120094162,-6.313180245587358,0.401333874506804,-6.714514120094162,1.0,-63131.80245587358,4013.33874506804,-67145.14120094161,0.0,0.0,-63131.80245587358,5954553.031727657,5629553.031727657,-736698.2240643058,6691251.255791954,6097827.058155123,-468274.0264274664
2019-09-23,2.4130799378198287,3.0163827642090935,0.6033028263892648,756,0.07450074132091848,0.6784092788883881,0.7794735442516624,1.0,2019-09-24,1.0,0.01165443323292159,-0.060835156988314765,-0.07248959022123636,-6.0835156988314765,1.165443323292159,-7.2489590221236355,1.0,-60835.15698831477,11654.43323292159,-72489.59022123636,0.0,0.0,-60835.15698831477,5893717.874739342,5568717.874739342,-725043.7908313841,6618761.665570717,6097827.058155123,-529109.1834157808
2019-09-24,2.522909414199304,2.8895775383004483,0.36666812410114424,756,0.08390275918293963,0.6691551373744852,0.4225707151075164,1.0,2019-09-25,1.0,0.004241442882913837,0.10982947637947538,0.10558803349656154,10.982947637947538,0.42414428829138373,10.558803349656154,1.0,109829.47637947538,4241.442882913837,105588.03349656153,0.0,0.0,109829.47637947538,6003547.351118818,5678547.351118818,-720802.3479484703,6724349.699067279,6097827.058155123,-419279.7070363052
2019-09-25,2.4326600255179853,2.9676014075001307,0.5349413819821454,756,0.09247874370977162,0.6587535575420512,0.6716664118267466,1.0,2019-09-26,1.0,0.004242574626765361,-0.09024938868131871,-0.09449196330808407,-9.024938868131871,0.4242574626765361,-9.449196330808407,1.0,-90249.38868131871,4242.574626765361,-94491.96330808407,0.0,0.0,-90249.38868131871,5913297.962437499,5588297.962437499,-716559.7733217049,6629857.735759195,6097827.058155123,-509529.09571762383
2019-09-26,2.3984586477662218,2.9664667058290983,0.5680080580628766,756,0.10203308331890985,0.6475010352313264,0.7196513200592681,1.0,2019-09-27,1.0,0.004204468308977916,-0.03420137775176357,-0.03840584606074149,-3.4201377751763573,0.42044683089779156,-3.840584606074149,1.0,-34201.377751763575,4204.4683089779155,-38405.84606074149,0.0,0.0,-34201.377751763575,5879096.584685735,5554096.584685735,-712355.305012727,6591451.889698453,6097827.058155123,-543730.4734693877
