date,dc_1y,dc_2y,dc_5y,dc_10y,z_1y,z_2y,z_5y,z_10y,fwd_1y1y,fwd_5y5y,spread_5y5y_minus_1y1y
2023-11-08,366,731,1827,3653,10.87087882518112,10.60414959678293,11.057377945282209,11.358378424593262,10.337333929158564,11.660360222153642,1.3230262929950776
2023-11-09,366,731,1827,3653,10.888656094267013,10.62389574877245,11.077695627700201,11.398529636864696,10.35904477930969,11.720466799927841,1.3614220206181518
2023-11-10,366,731,1827,3653,10.816458469285095,10.523615460505198,10.96980362872262,11.279783177873327,10.230747188852597,11.590799084777936,1.3600518959253396
2023-11-13,366,731,1827,3653,10.80000000000001,10.522708749965437,10.978897091187022,11.28934894810425,10.245354607780776,11.600839993048972,1.3554853852681958
2023-11-14,366,731,1827,3653,10.637956687392002,10.302024316653213,10.799244223256487,11.12956159337266,9.966195774586705,11.4610454198941,1.4948496453073954
2023-11-16,366,731,1827,3653,10.593935251350084,10.240792837867673,10.739999999999995,11.070000000000002,9.887815180713687,11.401164915896867,1.51334973518318
2023-11-17,366,731,1827,3653,10.519976012218436,10.139999999999993,10.650157776151259,10.999969982491997,9.760294713287475,11.351080576205351,1.5907858629178762
2023-11-20,366,731,1827,3653,10.556178255352112,10.21844980341331,10.710642836456085,11.040732124676001,9.880832006145734,11.371987171470188,1.4911551653244537
2023-11-21,366,731,1827,3653,10.634296135384291,10.328009075695842,10.820804001880413,11.130916175186268,10.021734303791408,11.442066686729625,1.4203323829382164
2023-11-22,366,731,1827,3653,10.572438130825201,10.247607697996063,10.740976863170037,11.059837498653891,9.922845500994804,11.379791618776958,1.456946117782154
2023-11-23,366,731,1827,3653,10.565988900248335,10.244785767451159,10.751147442286534,11.081294156534828,9.923639582887311,11.412606643193946,1.488967060306635
2023-11-24,366,731,1827,3653,10.518782546742965,10.19448247305581,10.753030567391386,11.109791923785583,9.870249425562738,11.467898815267553,1.5976493897048147
2023-11-27,366,731,1827,3653,10.474857593958276,10.102447753218957,10.634217869442764,10.98974134829962,9.73027816203793,11.346602943253647,1.6163247812157167
2023-11-28,366,731,1827,3653,10.49137257339423,10.11194906078343,10.564622389515964,10.909729568147618,9.73279431406262,11.256103817420748,1.5233095033581279
2023-11-29,366,731,1827,3653,10.489999999999998,10.061734429971715,10.495029945870105,10.819719992111242,9.633962333667068,11.145542740571734,1.5115804069046668
2023-11-30,366,731,1827,3653,10.387700775013077,9.98150421974846,10.482443066440572,10.84970562051537,9.575695632597569,11.218391151546193,1.6426955189486243
2023-12-01,366,731,1827,3653,10.353305858063688,9.931250480424048,10.455842214423793,10.84287060745266,9.509659606535802,11.23146818615215,1.7218085796163471
2023-12-04,366,731,1827,3653,10.394671382063247,10.030836326227321,10.593210401356213,10.989658393228607,9.66720850613978,11.387745829779817,1.7205373236400376
2023-12-05,366,731,1827,3653,10.442040137934328,10.069956723547735,10.593411135271303,10.969653017667547,9.698112618113841,11.347381984972781,1.64926936685894
2023-12-06,366,731,1827,3653,10.396864076182188,9.999561175958306,10.497896269427475,10.849655358371768,9.60260548899301,11.202727797314127,1.600122308321117
2023-12-07,366,731,1827,3653,10.366855082647985,9.959122182793578,10.493832597244722,10.884099733189533,9.551784702086398,11.275960164298326,1.724175462211928
2023-12-08,366,731,1827,3653,10.404293776952667,10.028630145135043,10.53403535942008,10.90964489391748,9.653220791550666,11.286737550397463,1.6335167588467971
2023-12-11,366,731,1827,3653,10.37098698367609,9.98355009649603,10.514675744497648,10.939642646076964,9.596417353622243,11.366477766254036,1.7700604126317927
2023-12-12,366,731,1827,3653,10.309507130850747,9.912943698171329,10.444902007938971,10.895162357969724,9.516725298061889,11.347506416006127,1.8307811179442375
2023-12-13,366,731,1827,3653,10.22639457108765,9.752523330090646,10.300899920864403,10.74966103348427,9.279399390141263,11.20049520172126,1.9210958115799972
2023-12-14,366,731,1827,3653,10.167452585211256,9.732034063034313,10.24530167681199,10.679670299808919,9.297150605131833,11.115989630813484,1.8188390256816511
2023-12-15,366,731,1827,3653,10.133041091416239,9.681465230485564,10.17532409611064,10.609680637560137,9.23051137029882,11.045988872959578,1.815477502660757
2023-12-18,366,731,1827,3653,10.09,9.669327584225718,10.195985883893766,10.619705543272563,9.249116707771044,11.045287854405839,1.7961711466347943
2023-12-19,366,731,1827,3653,10.089994485117204,9.62866202657553,10.13617766624817,10.546728061114985,9.16800680310661,10.959034943265333,1.7910281401587227
2023-12-20,366,731,1827,3653,10.08,9.60800282216583,10.076376503693464,10.449737329376973,9.13674463105567,10.8245700436016,1.68782541254593
2023-12-21,366,731,1827,3653,10.08706903325054,9.617349349871551,10.096577093692671,10.437185736694143,9.148355200064673,10.779035528547865,1.6306803284831926
2023-12-22,366,731,1827,3653,10.074162739302594,9.616702335668137,10.059697451616323,10.38976723998526,9.159897601733036,10.72100848487285,1.5611108831398148
2023-12-26,366,731,1827,3653,10.042783395129184,9.584177958176078,10.037742868608191,10.319837464358539,9.126235169337527,10.60281032477517,1.4765751554376436
2023-12-27,366,731,1827,3653,10.010000000000009,9.543563483818707,9.998013513577163,10.26985854614415,9.077834852374366,10.542524833391575,1.4646899810172087
2023-12-28,366,731,1827,3653,10.039989080580568,9.592952617097584,10.069851028837885,10.369876848007276,9.146514941175266,10.670885450526146,1.5243705093508808
2024-01-02,366,731,1827,3653,10.049999999999981,9.640000000000004,10.119999999999996,10.40000000000001,9.230410477689844,10.680865876516332,1.450455398826488
2024-01-03,366,731,1827,3653,10.037561303051469,9.650461471315719,10.150180914776442,10.469974559647177,9.263668463047491,10.790872542547758,1.527204079500267
2024-01-04,366,731,1827,3653,10.045144153819807,9.68087381174485,10.200820033230285,10.52040167631938,9.316816229018787,10.841085883324396,1.5242696543056091
2024-01-05,366,731,1827,3653,10.052748629648267,9.671116411700865,10.211232907821998,10.58060348387131,9.28976745941672,10.951415299324108,1.6616478399073884
2024-01-08,366,731,1827,3653,10.065693008071829,9.7121538076385,10.252482605933032,10.631216917390818,9.35878626862916,11.011460721470879,1.652674452841719
2024-01-09,366,731,1827,3653,10.099658932575228,9.775140537667216,10.29290135187637,10.661423241215505,9.450693500098417,11.031379305132694,1.5806858050342765
2024-01-10,366,731,1827,3653,10.130894453870255,9.802622793733097,10.283325102042307,10.621633104425122,9.474434274143274,10.961165035239894,1.48673076109662
2024-01-11,366,731,1827,3653,10.108672576835897,9.756107485661936,10.243753378366138,10.581844514002636,9.403710007188515,10.921158500450701,1.5174484932621866
2024-01-12,366,731,1827,3653,10.049757970869354,9.656054746856046,10.164187481774768,10.512058682224179,9.262687146836335,10.8612197868468,1.5985326400104647
2024-01-15,366,731,1827,3653,10.030000000000005,9.640000000000004,10.165484473849595,10.509758992227013,9.250319538699948,10.855298816373992,1.604979277674044
2024-01-16,366,731,1827,3653,10.097975944178073,9.80096905022252,10.355901992089178,10.699739610536207,9.503952956058237,11.044837711059996,1.540884755001759
2024-01-17,366,731,1827,3653,10.08597197019483,9.800871331623373,10.396335741174244,10.759727210010727,9.51573098436198,11.124514847137146,1.6087838627751658
2024-01-18,366,731,1827,3653,10.062055180130812,9.771241776303174,10.366778980844217,10.74334118418394,9.480403189119468,11.121395465081797,1.6409922759623292
2024-01-19,366,731,1827,3653,10.082023110428029,9.781415492700685,10.337224585068983,10.709714670579306,9.480808554338882,11.083667280649712,1.6028587263108296
2024-01-22,366,731,1827,3653,10.04744861186444,9.825136826169167,10.418555563933607,10.774227043785967,9.602666915573455,11.131239908076829,1.5285729925033742
2024-01-23,366,731,1827,3653,10.036636706788782,9.785641913100761,10.38901013016127,10.724455247064668,9.534534338143485,11.061104242326758,1.5265699041832725
2024-01-24,366,731,1827,3653,10.022454268470371,9.776105589455986,10.369465767561126,10.694683578375596,9.529635843822803,11.021038577070064,1.491402733247261
2024-01-25,366,731,1827,3653,9.970618028330968,9.696541494435596,10.28993057000147,10.649702624241497,9.422399946954062,11.010846267834594,1.5884463208805322
2024-01-26,366,731,1827,3653,9.903281504532636,9.635981174637308,10.235861997905737,10.585147091406366,9.368601299974543,10.935731097704648,1.5671297977301055
2024-01-29,366,731,1827,3653,9.922400351314288,9.676290672496336,10.311772083273096,10.645838717700219,9.430060010856067,10.98110081661079,1.551040805754722
