date,factor,horizon_days,training_window,rebalance_every,alpha,beta,tstat,r2,factor_z_current,predicted_change_bp,signal_strength,desired_position_raw,desired_position,train_target_std_bp,vol_scalar
2020-03-03,inflation_expectations_gap,21,756,5,0.029855674325552674,0.030802512902077254,0.6728725757844399,0.005366179595657661,-0.5721255176042622,1.223277068793976,0.02909184655918915,0.0,0.0,42.04879419754754,0.6921322493567329
2020-03-10,inflation_expectations_gap,21,756,5,0.038985781263561066,0.017591488406428,0.3742574133991172,0.0016808973332075317,-0.39059680654260664,3.2114602069679,0.07484633734495791,0.0,0.0,42.90737958447666,0.6268232319297933
2020-03-17,inflation_expectations_gap,21,756,5,0.05169982513741103,7.680147918636901e-06,0.00015293458208358201,2.9960867120593093e-10,-0.3772761678435606,5.169692760063581,0.11651243391985627,0.0,0.0,44.37030955528389,0.42721788638451014
2020-03-24,inflation_expectations_gap,21,756,5,0.06596922847094652,-0.01702410275995335,-0.30558481310770647,0.001305147946651486,-1.1122115207085548,8.490363169029294,0.18017391166858326,0.0,0.0,47.12315501395505,0.24566911389406618
2020-03-31,inflation_expectations_gap,21,756,5,0.07937157395580079,-0.027258916217442607,-0.45162218701507406,0.0030017205588529494,-1.265776416739944,11.387526724972963,0.2288790036664639,0.0,0.0,49.75347909836039,0.21120690284372923
2020-04-07,inflation_expectations_gap,21,756,5,0.09029533353294242,-0.03888433686114284,-0.5798610568034654,0.005548256918449956,-0.37960396797013496,10.505598209731962,0.20124466307915045,0.0,0.0,52.20311460185189,0.2027814687867917
2020-04-15,inflation_expectations_gap,21,756,5,0.09821861217807597,-0.04521993364056737,-0.639383630128038,0.007066682818506087,0.41658935330345775,7.938046926632674,0.14756777893339823,0.0,0.0,53.79254864447985,0.20239637047273415
2020-04-23,inflation_expectations_gap,21,756,5,0.10355301665297145,-0.04960258101847159,-0.6769917205324789,0.008252561120273061,-0.012585495590542506,10.417728971765895,0.19079331515881354,0.0,0.0,54.60216969915498,0.1965130096855675
2020-04-30,inflation_expectations_gap,21,756,5,0.10891190417466685,-0.0533003484095766,-0.7175639556826466,0.009413711410891867,-0.9840737811198712,16.13633795690854,0.29373478044971485,0.0,0.0,54.93506057472468,0.17200271977851983
2020-05-08,inflation_expectations_gap,21,756,5,0.1135937899370894,-0.058209202067777535,-0.7801808914355426,0.011189078682488862,-1.6755772753785747,21.112780613977698,0.3836639138448128,0.0,0.0,55.02936255432548,0.1649791862701232
