date,fwd_1y1y,fwd_5y5y,spread_5y5y_minus_1y1y,ipca_mom,ipca_12m,ipca_3m_saar,release_date_x,ibc_br_sa_level,release_date_y,available_date,focus_ipca_12m,focus_ipca_12m_chg_5d,focus_ipca_12m_chg_21d,inflation_expectations_gap,inflation_persistence_gap,spread_chg_5d,spread_chg_21d,ibc_br_sa_3m_change
2013-08-23,10.885673106358883,11.98581944826016,1.1001463419012758,0.03,6.270559293898881,2.6709482083117297,2013-08-10,103.04265,2013-08-15,2013-08-23,5.69,-0.2599999999999998,-0.3299999999999992,-0.5805592938988804,3.0190517916882706,0.04678729087070721,-0.3479996629756299,0.0
2013-08-26,11.01976028099707,12.048550980950148,1.0287906999530758,0.03,6.270559293898881,2.6709482083117297,2013-08-10,103.04265,2013-08-15,2013-08-26,5.6,-0.3800000000000008,0.6399999999999997,-0.6705592938988811,2.92905179168827,0.3158169612758268,-0.404536866216997,0.0
2013-08-27,10.957641374633088,12.054555259293489,1.096913884660399,0.03,6.270559293898881,2.6709482083117297,2013-08-10,103.04265,2013-08-15,2013-08-27,5.85,0.1999999999999993,0.8899999999999997,-0.42055929389888114,3.17905179168827,-0.06033557230414033,-0.4678381633804527,0.0
2013-08-28,10.800006776317872,12.014396012536444,1.2143892362185724,0.03,6.270559293898881,2.6709482083117297,2013-08-10,103.04265,2013-08-15,2013-08-28,5.77,-0.21000000000000085,-0.17000000000000082,-0.5005592938988812,3.09905179168827,0.06653686562523475,-0.19044446470837073,0.0
2013-08-29,11.117648286069867,12.384279206084914,1.2666309200150447,0.03,6.270559293898881,2.6709482083117297,2013-08-10,103.04265,2013-08-15,2013-08-29,6.02,-0.20000000000000018,0.4299999999999997,-0.2505592938988812,3.34905179168827,0.23626913155887586,-0.06347696589643625,0.0
2013-08-30,11.3033932989689,12.423867868022542,1.120474569053643,0.03,6.270559293898881,2.6709482083117297,2013-08-10,103.04265,2013-08-15,2013-08-30,6.04,0.34999999999999964,0.3899999999999997,-0.23055929389888075,3.3690517916882703,0.020328227152367262,-0.010805603804842079,0.0
2013-09-02,11.274775968489692,12.382760040791307,1.1079840723016154,0.03,6.270559293898881,2.6709482083117297,2013-08-10,103.04265,2013-08-15,2013-09-02,5.84,0.2400000000000002,-0.0600000000000005,-0.4305592938988809,3.16905179168827,0.07919337234853963,-0.03532060692727845,0.0
2013-09-03,11.32522450151232,12.417445081549497,1.092220580037175,0.03,6.270559293898881,2.6709482083117297,2013-08-10,103.04265,2013-08-15,2013-09-03,6.22,0.3700000000000001,0.08000000000000007,-0.05055929389888103,3.54905179168827,-0.004693304623224037,-0.07656609706658557,0.0
2013-09-04,11.294511197068925,12.45232359766182,1.1578124005928938,0.03,6.270559293898881,2.6709482083117297,2013-08-10,103.04265,2013-08-15,2013-09-04,5.39,-0.3799999999999999,-0.4500000000000002,-0.8805592938988811,2.71905179168827,-0.05657683562567861,-0.15210158624769932,0.0
2013-09-05,11.244326624272482,12.517577426550709,1.273250802278227,0.03,6.270559293898881,2.6709482083117297,2013-08-10,103.04265,2013-08-15,2013-09-05,5.76,-0.2599999999999998,0.08999999999999986,-0.510559293898881,3.08905179168827,0.00661988226318222,-0.13823909344729834,0.0
2013-09-06,10.98468395894836,12.342048004946427,1.357364045998068,0.03,6.270559293898881,2.6709482083117297,2013-08-10,103.04265,2013-08-15,2013-09-06,5.9,-0.13999999999999968,-0.25,-0.3705592938988804,3.2290517916882706,0.23688947694442497,-0.12561157188173233,0.0
2013-09-09,10.991475725826415,12.347078888849316,1.3556031630229022,0.03,6.270559293898881,2.6709482083117297,2013-08-10,103.04265,2013-08-15,2013-09-09,6.13,0.29000000000000004,0.29000000000000004,-0.1405592938988809,3.45905179168827,0.24761909072128674,-0.1019616841857669,0.0
2013-09-10,11.06420233457066,12.290317731775136,1.2261153972044756,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.04265,2013-08-15,2013-09-10,6.01,-0.20999999999999996,0.25,-0.08063702440417764,3.86994008542096,0.13389481716730067,-0.3658530231639183,0.0
2013-09-11,11.11428498651348,12.330011991826106,1.215727005312628,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.04265,2013-08-15,2013-09-11,6.21,0.8200000000000003,0.6799999999999997,0.11936297559582254,4.06994008542096,0.057914604719734086,-0.2913662862614981,0.0
2013-09-12,11.273377763667105,12.45960809375828,1.1862303300911758,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.04265,2013-08-15,2013-09-12,6.24,0.4800000000000004,0.4900000000000002,0.1493629755958228,4.09994008542096,-0.08702047218705111,-0.20655836439520314,0.0
2013-09-13,11.253787183837826,12.449278955279585,1.195491771441759,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.04265,2013-08-15,2013-09-13,6.48,0.5800000000000001,0.6800000000000006,0.389362975595823,4.33994008542096,-0.16187227455630904,-0.1386783029987857,0.0
2013-09-16,11.18825817773843,12.445361373713949,1.2571031959755177,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.37048,2013-09-15,2013-09-16,6.12,-0.009999999999999787,0.16999999999999993,0.029362975595822682,3.97994008542096,-0.0984999670473845,0.20374414494494908,0.32783000000000584
2013-09-17,11.080783723829724,12.41774926112349,1.336965537293766,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.37048,2013-09-15,2013-09-17,6.39,0.3799999999999999,0.40999999999999925,0.29936297559582226,4.24994008542096,0.1108501400892905,0.6239917986165171,0.32783000000000584
2013-09-18,10.73299588240404,11.99512623051202,1.2621303481079806,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.37048,2013-09-15,2013-09-18,6.65,0.4400000000000004,1.0,0.5593629755958229,4.50994008542096,0.04640334279535274,0.10488089114344135,0.32783000000000584
2013-09-19,10.739898219390607,11.95468233311443,1.2147841137238211,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.37048,2013-09-15,2013-09-19,6.27,0.02999999999999936,0.28999999999999915,0.17936297559582215,4.12994008542096,0.02855378363264527,0.06693174313048345,0.0
2013-09-20,10.651097133887031,11.896481616829613,1.2453844829425798,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.37048,2013-09-15,2013-09-20,6.33,-0.15000000000000036,0.11000000000000032,0.23936297559582265,4.18994008542096,0.04989271150082075,0.21502269448641087,0.0
2013-09-23,10.714703824437288,11.925175716382498,1.210471891945209,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.37048,2013-09-15,2013-09-23,5.42,-0.7000000000000002,-0.27000000000000046,-0.6706370244041775,3.27994008542096,-0.046631304030308574,0.1103255500439333,0.0
2013-09-24,10.53195963954716,11.904882414402971,1.3729227748558124,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.37048,2013-09-15,2013-09-24,6.13,-0.2599999999999998,0.5300000000000002,0.03936297559582247,3.98994008542096,0.035957237562046274,0.34413207490273656,0.0
2013-09-25,10.651843431521169,12.014336457879772,1.362493026358603,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.37048,2013-09-15,2013-09-25,6.83,0.17999999999999972,0.9800000000000004,0.7393629755958226,4.68994008542096,0.1003626782506224,0.26557914169820407,0.0
2013-09-26,10.809227734689731,12.173986830140372,1.3647590954506406,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.37048,2013-09-15,2013-09-26,6.48,0.21000000000000085,0.7100000000000009,0.389362975595823,4.33994008542096,0.14997498172681945,0.15036985923206814,0.0
2013-09-27,10.814158226578696,12.183483192662624,1.3693249660839282,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.37048,2013-09-15,2013-09-27,6.17,-0.16000000000000014,0.15000000000000036,0.0793629755958225,4.02994008542096,0.12394048314134842,0.10269404606888344,0.0
2013-09-30,10.871094475759136,12.172076931997044,1.300982456237907,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.37048,2013-09-15,2013-09-30,6.91,1.4900000000000002,0.8700000000000001,0.8193629755958227,4.76994008542096,0.09051056429269799,0.18050788718426403,0.0
2013-10-01,10.98052496631272,12.171718487289972,1.1911935209772508,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.37048,2013-09-15,2013-10-01,6.19,0.0600000000000005,0.35000000000000053,0.09936297559582297,4.04994008542096,-0.18172925387856154,0.0832094486756354,0.0
2013-10-02,10.86581844296437,12.191365227537943,1.3255467845735731,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.37048,2013-09-15,2013-10-02,5.91,-0.9199999999999999,-0.3099999999999996,-0.18063702440417728,3.76994008542096,-0.03694624178502992,0.23332620453639819,0.0
2013-10-03,10.78868409422611,12.241321470831943,1.4526373766058356,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.37048,2013-09-15,2013-10-03,5.88,-0.6000000000000005,0.4900000000000002,-0.21063702440417753,3.73994008542096,0.08787828115519503,0.2948249760129418,0.0
2013-10-04,10.7505553815497,12.26991817753853,1.5193627959888314,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.37048,2013-09-15,2013-10-04,6.25,0.08000000000000007,0.4900000000000002,0.15936297559582258,4.10994008542096,0.15003782990490322,0.24611199371060444,0.0
2013-10-07,10.661811958273582,12.22945945181455,1.567647493540969,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.37048,2013-09-15,2013-10-07,5.91,-1.0,0.009999999999999787,-0.18063702440417728,3.76994008542096,0.2666650373030619,0.21028344754290096,0.0
2013-10-08,10.64684558530491,12.16902736068648,1.5221817753815703,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.37048,2013-09-15,2013-10-08,5.98,-0.20999999999999996,-0.14999999999999947,-0.110637024404177,3.8399400854209604,0.33098825440431945,0.1665786123586681,0.0
2013-10-09,10.62186486825616,12.128681444204512,1.5068165759483545,0.24,6.090637024404177,2.14005991457904,2013-09-10,103.37048,2013-09-15,2013-10-09,5.91,0.0,-0.09999999999999964,-0.18063702440417728,3.76994008542096,0.18126979137478139,0.2807011787438789,0.0
2013-10-10,10.813180113026078,12.07339702038832,1.260216907362242,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.37048,2013-09-15,2013-10-10,6.26,0.3799999999999999,0.04999999999999982,0.4014395406288127,3.7526952964192404,-0.19242046924359357,0.044489902049614116,0.0
2013-10-11,10.891807046773172,12.137208775384067,1.2454017286108954,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.37048,2013-09-15,2013-10-11,6.22,-0.03000000000000025,-0.020000000000000462,0.36143954062881267,3.7126952964192403,-0.273961067377936,0.05917139851971953,0.0
2013-10-14,10.96552948353211,12.195561426423527,1.2300319428914186,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.37048,2013-09-15,2013-10-14,5.94,0.03000000000000025,-0.54,0.08143954062881331,3.432695296419241,-0.3376155506495504,0.034540171449659596,0.0
2013-10-15,10.945987730319606,12.215066104791973,1.2690783744723664,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.90487,2013-10-15,2013-10-15,6.26,0.27999999999999936,0.13999999999999968,0.4014395406288127,3.7526952964192404,-0.2531034009092039,0.011975178496848704,0.5343900000000019
2013-10-16,10.962762713785557,12.16436523207982,1.2016025182942638,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.90487,2013-10-15,2013-10-16,5.25,-0.6600000000000001,-1.1399999999999997,-0.6085604593711871,2.7426952964192406,-0.3052140576540907,-0.13536301899950232,0.5343900000000019
2013-10-17,10.989234705968196,12.123741366128172,1.1345066601599747,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.90487,2013-10-15,2013-10-17,6.28,0.020000000000000462,-0.3700000000000001,0.42143954062881317,3.772695296419241,-0.1257102472022673,-0.12762368794800594,0.5343900000000019
2013-10-18,11.160404424289872,12.202779283730836,1.0423748594409634,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.90487,2013-10-15,2013-10-18,6.02,-0.20000000000000018,-0.25,0.1614395406288125,3.51269529641924,-0.20302686916993196,-0.1724092542828577,0.0
2013-10-21,11.234628642442,12.30116149847642,1.0665328560344207,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.90487,2013-10-15,2013-10-21,6.28,0.33999999999999986,-0.04999999999999982,0.42143954062881317,3.772695296419241,-0.16349908685699788,-0.17885162690815903,0.0
2013-10-22,11.158555010187031,12.24053278450905,1.0819777743220165,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.90487,2013-10-15,2013-10-22,6.22,-0.040000000000000036,0.7999999999999998,0.36143954062881267,3.7126952964192403,-0.1871006001503499,-0.12849411762319263,0.0
2013-10-23,11.109479706661674,11.98946946000179,0.8799897533401158,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.90487,2013-10-15,2013-10-23,6.36,1.1100000000000003,0.23000000000000043,0.5014395406288132,3.852695296419241,-0.32161276495414803,-0.4929330215156966,0.0
2013-10-24,11.147583329457778,12.038767641515724,0.8911843120579466,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.90487,2013-10-15,2013-10-24,6.15,-0.1299999999999999,-0.6799999999999997,0.2914395406288133,3.642695296419241,-0.24332234810202813,-0.47130871430065646,0.0
2013-10-25,11.069114260530856,11.93800722303926,0.8688929625084061,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.90487,2013-10-15,2013-10-25,6.24,0.22000000000000064,-0.2400000000000002,0.38143954062881313,3.732695296419241,-0.17348189693255733,-0.49586613294223447,0.0
2013-10-28,11.114543303289558,11.88571828172722,0.7711749784376618,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.90487,2013-10-15,2013-10-28,6.28,0.0,0.11000000000000032,0.42143954062881317,3.772695296419241,-0.2953578775967589,-0.5981499876462664,0.0
2013-10-29,11.164666770254872,11.935097505907288,0.7704307356524165,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.90487,2013-10-15,2013-10-29,6.2,-0.019999999999999574,-0.71,0.3414395406288131,3.6926952964192408,-0.3115470386696,-0.5305517205854906,0.0
2013-10-30,11.133743045641609,11.964479586588173,0.8307365409465639,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.90487,2013-10-15,2013-10-30,6.7,0.33999999999999986,0.5099999999999998,0.8414395406288131,4.192695296419241,-0.04925321239355185,-0.36045698003068694,0.0
2013-10-31,11.1993399804337,12.143753930932878,0.9444139504991788,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.90487,2013-10-15,2013-10-31,6.19,0.040000000000000036,0.28000000000000025,0.3314395406288133,3.682695296419241,0.053229638441232185,-0.38113283407439436,0.0
2013-11-01,11.377745065230217,12.312970627965814,0.9352255627355994,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.90487,2013-10-15,2013-11-01,5.38,-0.8600000000000003,-0.5,-0.4785604593711872,2.8726952964192405,0.06633260022719334,-0.5174118138702362,0.0
2013-11-04,11.264822280411035,12.35091665920689,1.0860943787958544,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.90487,2013-10-15,2013-11-04,6.03,-0.25,-0.21999999999999975,0.17143954062881317,3.522695296419241,0.31491940035819255,-0.43326841719297704,0.0
2013-11-05,11.466865242569146,12.6408558255269,1.173990582957753,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.90487,2013-10-15,2013-11-05,6.22,0.019999999999999574,0.3099999999999996,0.36143954062881267,3.7126952964192403,0.40355984730533656,-0.39365691058321595,0.0
2013-11-06,11.557808508090671,12.679825215611418,1.1220167075207446,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.90487,2013-10-15,2013-11-06,6.16,-0.54,0.17999999999999972,0.30143954062881306,3.6526952964192407,0.29128016657418065,-0.40016506786082573,0.0
2013-11-07,11.664097173541844,12.779092436131112,1.114995262589268,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.90487,2013-10-15,2013-11-07,6.17,-0.020000000000000462,0.2599999999999998,0.31143954062881285,3.6626952964192405,0.1705813120900893,-0.39182131335908643,0.0
2013-11-08,11.797468235311891,12.828299721303548,1.030831485991655,0.35,5.858560459371187,2.5073047035807594,2013-10-10,103.90487,2013-10-15,2013-11-08,6.21,0.8300000000000001,-0.04999999999999982,0.3514395406288129,3.7026952964192406,0.09560592325605555,-0.22938542137058704,0.0
2013-11-11,11.872038371459714,12.92873141433688,1.056693042877166,0.57,5.83751292771606,4.738786952948049,2013-11-10,103.90487,2013-10-15,2013-11-11,5.4,-0.6299999999999999,-0.8199999999999994,-0.43751292771605943,0.6612130470519517,-0.02940133591868843,-0.18870868573372945,0.0
